country,state,customer_id,phone,country_code,file_name,ingest_timestamp,region
Singapore,SG,CUST000000009616,656863582896.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,DL,CUST000000009617,916884089663.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Singapore,SG,CUST000000009618,658443220788.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
United Kingdom,ENG,CUST000000009619,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,GJ,CUST000000009620,918530770698.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,WA,CUST000000009621,16870968116.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,KL,CUST000000009622,919815330319.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000009623,918279591262.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000009624,919468067631.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,NIR,CUST000000009625,446338267354.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
Canada,AB,CUST000000009626,16179663363.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,WB,CUST000000009627,917252208184.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Canada,QC,CUST000000009628,18540197573.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,DL,CUST000000009629,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TN,CUST000000009630,918153849569.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Singapore,SG,CUST000000009631,657041984618.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
United Kingdom,WLS,CUST000000009632,446332804538.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Wales
Australia,NSW,CUST000000009633,619324940756.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United States,NY,CUST000000009634,18769661852.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
Canada,ON,CUST000000009635,16122382688.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,UP,CUST000000009636,918025849852.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,SHJ,CUST000000009637,9717523300569.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United Kingdom,NIR,CUST000000009638,448377238488.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
India,TN,CUST000000009639,919735049442.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,KL,CUST000000009640,918845485531.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Australia,VIC,CUST000000009641,618136294211.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,SouthEast
Canada,ON,CUST000000009642,16120659828.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United Kingdom,SCT,CUST000000009643,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
United States,FL,CUST000000009644,16013207716.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000009645,916588323366.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000009646,917485708015.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000009647,917628690432.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,NIR,CUST000000009648,448767567115.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
United States,IL,CUST000000009649,16554615673.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
United States,CA,CUST000000009650,19629513120.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,TX,CUST000000009651,17763239917.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000009652,919848541144.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TN,CUST000000009653,918481734065.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000009654,917759162401.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,IL,CUST000000009655,16826891102.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,RJ,CUST000000009656,919033629081.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,GJ,CUST000000009657,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,AB,CUST000000009658,19206610731.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000009659,917267425213.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,KL,CUST000000009660,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000009661,916446494132.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,SCT,CUST000000009662,446081207582.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
India,GJ,CUST000000009663,916057774637.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000009664,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000009665,917115690491.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000009666,918710163287.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,CA,CUST000000009667,19049180543.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000009668,916478481946.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000009669,919312383184.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,BC,CUST000000009670,19941738941.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,SCT,CUST000000009671,449663057510.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
Canada,ON,CUST000000009672,17104452513.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
Singapore,SG,CUST000000009673,659674683357.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,TS,CUST000000009674,918941096166.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000009675,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000009676,918813624542.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,GJ,CUST000000009677,918922727800.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000009678,658564908271.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,DL,CUST000000009679,917648363500.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000009680,918663048425.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,SCT,CUST000000009681,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
Singapore,SG,CUST000000009682,657683266191.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
Canada,BC,CUST000000009683,16762239470.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,MA,CUST000000009684,16398050207.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,GJ,CUST000000009685,919986531495.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000009686,919242290800.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000009687,919539842584.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TN,CUST000000009688,917971397478.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000009689,916095796284.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KA,CUST000000009690,917767198450.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,GJ,CUST000000009691,918634742565.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,SHJ,CUST000000009692,9716046569172.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,TS,CUST000000009693,919683981982.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,MH,CUST000000009694,919707540476.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000009695,919410115271.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Singapore,SG,CUST000000009696,657422604533.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
Singapore,SG,CUST000000009697,657437929641.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
United States,TX,CUST000000009698,17052420945.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,TX,CUST000000009699,19417416008.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,IL,CUST000000009700,18375945281.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,GJ,CUST000000009701,916746692777.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000009702,918154209960.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000009703,916023225096.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KL,CUST000000009704,916896160295.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000009705,919785063671.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000009706,919091696876.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000009707,916401266069.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,GJ,CUST000000009708,916658112838.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,SHJ,CUST000000009709,9719587402023.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United Arab Emirates,SHJ,CUST000000009710,Not Available,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United Kingdom,ENG,CUST000000009711,449700081368.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,MH,CUST000000009712,916818902843.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000009713,917255225611.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000009714,918078521050.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000009715,916200576809.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000009716,919953135248.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000009717,918565468805.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,DU,CUST000000009718,Not Available,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
India,KA,CUST000000009719,916746035009.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,NIR,CUST000000009720,448357514589.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
Canada,BC,CUST000000009721,18295899360.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000009722,919898974169.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,WLS,CUST000000009723,449779846249.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Wales
United States,CA,CUST000000009724,18842210191.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,AUH,CUST000000009725,9719273896391.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
United Kingdom,SCT,CUST000000009726,446315048584.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
India,TN,CUST000000009727,919267607926.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,NJ,CUST000000009728,16213675488.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,GJ,CUST000000009729,917023783457.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000009730,917994319813.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000009731,656183126304.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,GJ,CUST000000009732,916351644732.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000009733,917142135824.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000009734,918591235541.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,NY,CUST000000009735,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,MH,CUST000000009736,916859408944.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,GJ,CUST000000009737,919168985703.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,GJ,CUST000000009738,918422712659.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,TX,CUST000000009739,18246456053.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,RJ,CUST000000009740,916006783106.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000009741,916467423798.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000009742,917198405160.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KA,CUST000000009743,916561596575.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,NIR,CUST000000009744,449845582801.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
Australia,VIC,CUST000000009745,617121871138.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,SouthEast
India,KL,CUST000000009746,919980207914.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,RJ,CUST000000009747,916316739336.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000009748,917688601708.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000009749,917795485738.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,BC,CUST000000009750,19194048583.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,SHJ,CUST000000009751,9717250737178.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,WB,CUST000000009752,917175889731.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,MH,CUST000000009753,919268305628.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000009754,919830482683.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Australia,VIC,CUST000000009755,616881384715.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,SouthEast
India,DL,CUST000000009756,917431061753.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,ENG,CUST000000009757,446543876428.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,RJ,CUST000000009758,918676920164.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000009759,658914830995.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,UP,CUST000000009760,919784313944.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,CA,CUST000000009761,17051639394.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000009762,916274696829.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,BC,CUST000000009763,16077755611.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Australia,WA,CUST000000009764,618003860743.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,DL,CUST000000009765,919997085100.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,DU,CUST000000009766,9716525044519.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
Canada,ON,CUST000000009767,19413172735.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,GJ,CUST000000009768,917488562000.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,WA,CUST000000009769,18932264325.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,RJ,CUST000000009770,918839251898.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,ON,CUST000000009771,17224053867.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,UP,CUST000000009772,916590661552.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,MA,CUST000000009773,17756816695.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
United Kingdom,NIR,CUST000000009774,448020843221.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
United States,NJ,CUST000000009775,17057584659.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,DL,CUST000000009776,919381176748.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000009777,919596541145.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,AUH,CUST000000009778,9719541809909.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
Canada,AB,CUST000000009779,19395856333.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000009780,916973800972.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,ENG,CUST000000009781,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,TS,CUST000000009782,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,RJ,CUST000000009783,916292314031.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000009784,659347490284.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,WB,CUST000000009785,918330932947.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,SHJ,CUST000000009786,9719649535342.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
Singapore,SG,CUST000000009787,659585659016.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
Singapore,SG,CUST000000009788,659938660432.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,KL,CUST000000009789,916667025969.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000009790,919775393895.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Singapore,SG,CUST000000009791,Not Available,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
United Arab Emirates,SHJ,CUST000000009792,9717890010687.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United Arab Emirates,SHJ,CUST000000009793,9716174541641.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
Australia,WA,CUST000000009794,Not Available,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
